,CountryName,CountryCode,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,LegacyStringencyIndex,LegacyStringencyIndexForDisplay
1066,Australia,AUS,20200429,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,,2.0,1.0,1.0,1.0,0.0,0.0,,6738.0,88.0,68.26,68.26,63.81,63.81
1067,Australia,AUS,20200430,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,,2.0,1.0,1.0,1.0,0.0,0.0,,6746.0,90.0,68.26,68.26,63.81,63.81
1068,Australia,AUS,20200501,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,2.0,0.0,2.0,0.0,4.0,,,,,,2.0,1.0,1.0,1.0,0.0,0.0,,6762.0,92.0,68.26,68.26,63.81,63.81
1069,Australia,AUS,20200502,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,2.0,0.0,2.0,0.0,4.0,,,,,,2.0,1.0,1.0,1.0,0.0,0.0,,6767.0,93.0,68.26,68.26,63.81,63.81
1070,Australia,AUS,20200503,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,2.0,0.0,2.0,0.0,4.0,,,,,,2.0,1.0,1.0,1.0,0.0,0.0,,6783.0,93.0,68.26,68.26,63.81,63.81
1071,Australia,AUS,20200504,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,2.0,0.0,2.0,0.0,4.0,,,,,,2.0,1.0,1.0,1.0,0.0,0.0,,6801.0,95.0,68.26,68.26,63.81,63.81
1072,Australia,AUS,20200505,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,2.0,0.0,2.0,0.0,4.0,,,,,,2.0,1.0,1.0,1.0,0.0,0.0,,6825.0,95.0,68.26,68.26,63.81,63.81
1073,Australia,AUS,20200506,2.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,,2.0,0.0,2.0,0.0,4.0,,,,,,2.0,1.0,1.0,1.0,0.0,0.0,,6849.0,96.0,68.26,68.26,63.81,63.81
1074,Australia,AUS,20200507,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,6875.0,97.0,,,,
1075,Australia,AUS,20200508,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,6896.0,97.0,,,,
1076,Australia,AUS,20200509,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,97.0,,68.26,,63.81
1077,Australia,AUS,20200510,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,6929.0,97.0,,68.26,,63.81
1078,Australia,AUS,20200511,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,6941.0,97.0,,68.26,,63.81
1079,Australia,AUS,20200512,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,6948.0,97.0,,68.26,,63.81
1080,Australia,AUS,20200513,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,6964.0,97.0,,68.26,,63.81
1081,Australia,AUS,20200514,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,6975.0,98.0,,68.26,,63.81
4063,China,CHN,20200101,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,,27.0,0.0,0.0,0.0,0.0,0.0
4064,China,CHN,20200102,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,,27.0,0.0,0.0,0.0,0.0,0.0
4065,China,CHN,20200103,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,,44.0,0.0,0.0,0.0,0.0,0.0
4066,China,CHN,20200104,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,,44.0,0.0,0.0,0.0,0.0,0.0
4067,China,CHN,20200105,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,59.0,0.0,3.97,3.97,4.76,4.76
4068,China,CHN,20200106,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,59.0,0.0,3.97,3.97,4.76,4.76
4069,China,CHN,20200107,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,59.0,0.0,3.97,3.97,4.76,4.76
4070,China,CHN,20200108,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,59.0,0.0,3.97,3.97,4.76,4.76
4071,China,CHN,20200109,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,59.0,0.0,3.97,3.97,4.76,4.76
4072,China,CHN,20200110,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,59.0,0.0,3.97,3.97,4.76,4.76
4073,China,CHN,20200111,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,59.0,1.0,3.97,3.97,4.76,4.76
4074,China,CHN,20200112,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,59.0,1.0,3.97,3.97,4.76,4.76
4075,China,CHN,20200113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,59.0,1.0,3.97,3.97,4.76,4.76
4076,China,CHN,20200114,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,59.0,1.0,3.97,3.97,4.76,4.76
4077,China,CHN,20200115,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,59.0,2.0,3.97,3.97,4.76,4.76
4078,China,CHN,20200116,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,59.0,2.0,3.97,3.97,4.76,4.76
4079,China,CHN,20200117,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,63.0,2.0,3.97,3.97,4.76,4.76
4080,China,CHN,20200118,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,80.0,2.0,3.97,3.97,4.76,4.76
4081,China,CHN,20200119,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,216.0,3.0,3.97,3.97,4.76,4.76
4082,China,CHN,20200120,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,235.0,3.0,3.97,3.97,4.76,4.76
4083,China,CHN,20200121,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,386.0,6.0,3.97,3.97,4.76,4.76
4084,China,CHN,20200122,0.0,,0.0,,2.0,0.0,4.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,526.0,17.0,23.02,23.02,20.95,20.95
4085,China,CHN,20200123,0.0,,0.0,,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,623.0,17.0,41.55,41.55,40.0,40.0
4086,China,CHN,20200124,0.0,,0.0,,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,882.0,26.0,41.55,41.55,40.0,40.0
4087,China,CHN,20200125,0.0,,0.0,,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,1323.0,41.0,41.55,41.55,40.0,40.0
4088,China,CHN,20200126,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,1988.0,56.0,63.77,63.77,68.57,68.57
4089,China,CHN,20200127,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,2775.0,81.0,63.77,63.77,68.57,68.57
4090,China,CHN,20200128,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,4528.0,106.0,63.77,63.77,68.57,68.57
4091,China,CHN,20200129,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,5994.0,132.0,63.77,63.77,68.57,68.57
4092,China,CHN,20200130,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,7734.0,170.0,63.77,63.77,68.57,68.57
4093,China,CHN,20200131,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,9714.0,213.0,63.77,63.77,68.57,68.57
4094,China,CHN,20200201,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,11809.0,259.0,69.06,69.06,69.76,69.76
4095,China,CHN,20200202,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,14399.0,304.0,69.06,69.06,69.76,69.76
4096,China,CHN,20200203,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,17211.0,361.0,69.06,69.06,69.76,69.76
4097,China,CHN,20200204,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,242440000000.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,20448.0,426.0,69.06,69.06,69.76,69.76
4098,China,CHN,20200205,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,24320.0,492.0,69.06,69.06,69.76,69.76
4099,China,CHN,20200206,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,28047.0,564.0,69.06,69.06,69.76,69.76
4100,China,CHN,20200207,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,31207.0,637.0,69.06,69.06,69.76,69.76
4101,China,CHN,20200208,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,34625.0,723.0,69.06,69.06,69.76,69.76
4102,China,CHN,20200209,3.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,37232.0,812.0,69.06,69.06,69.76,69.76
4103,China,CHN,20200210,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,40206.0,909.0,65.89,65.89,66.19,66.19
4104,China,CHN,20200211,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,42696.0,1017.0,65.89,65.89,66.19,66.19
4105,China,CHN,20200212,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,44724.0,1114.0,65.89,65.89,66.19,66.19
4106,China,CHN,20200213,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,59865.0,1368.0,65.89,65.89,66.19,66.19
4107,China,CHN,20200214,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,64021.0,1381.0,65.89,65.89,66.19,66.19
4108,China,CHN,20200215,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,66559.0,1524.0,65.89,65.89,66.19,66.19
4109,China,CHN,20200216,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,68566.0,1666.0,65.89,65.89,66.19,66.19
4110,China,CHN,20200217,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,70618.0,1771.0,65.89,65.89,66.19,66.19
4111,China,CHN,20200218,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,72508.0,1869.0,65.89,65.89,66.19,66.19
4112,China,CHN,20200219,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,74258.0,2008.0,65.89,65.89,66.19,66.19
4113,China,CHN,20200220,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,74652.0,2120.0,65.89,65.89,66.19,66.19
4114,China,CHN,20200221,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,75543.0,2238.0,65.89,65.89,66.19,66.19
4115,China,CHN,20200222,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,76369.0,2347.0,65.89,65.89,66.19,66.19
4116,China,CHN,20200223,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,14190000000.0,0.0,,77016.0,2445.0,65.89,65.89,66.19,66.19
4117,China,CHN,20200224,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,77234.0,2595.0,65.89,65.89,66.19,66.19
4118,China,CHN,20200225,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,77749.0,2665.0,71.45,71.45,71.9,71.9
4119,China,CHN,20200226,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,78159.0,2717.0,71.45,71.45,71.9,71.9
4120,China,CHN,20200227,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,78598.0,2746.0,71.45,71.45,71.9,71.9
4121,China,CHN,20200228,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,78927.0,2790.0,71.45,71.45,71.9,71.9
4122,China,CHN,20200229,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,79355.0,2837.0,71.45,71.45,71.9,71.9
4123,China,CHN,20200301,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,79929.0,2872.0,71.45,71.45,71.9,71.9
4124,China,CHN,20200302,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,80134.0,2914.0,71.45,71.45,71.9,71.9
4125,China,CHN,20200303,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,80261.0,2946.0,71.45,71.45,71.9,71.9
4126,China,CHN,20200304,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1566000000.0,0.0,,80380.0,2983.0,71.45,71.45,71.9,71.9
4127,China,CHN,20200305,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,80497.0,3014.0,71.45,71.45,71.9,71.9
4128,China,CHN,20200306,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,80667.0,3044.0,71.45,71.45,71.9,71.9
4129,China,CHN,20200307,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,80768.0,3072.0,71.45,71.45,71.9,71.9
4130,China,CHN,20200308,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,20000000.0,1.0,1.0,2.0,2.0,0.0,0.0,,80814.0,3099.0,71.45,71.45,71.9,71.9
4131,China,CHN,20200309,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,80859.0,3122.0,71.45,71.45,71.9,71.9
4132,China,CHN,20200310,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,80879.0,3139.0,71.45,71.45,71.9,71.9
4133,China,CHN,20200311,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,80908.0,3161.0,71.45,71.45,71.9,71.9
4134,China,CHN,20200312,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,80932.0,3172.0,71.45,71.45,71.9,71.9
4135,China,CHN,20200313,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,80954.0,3179.0,71.45,71.45,71.9,71.9
4136,China,CHN,20200314,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,80973.0,3194.0,71.45,71.45,71.9,71.9
4137,China,CHN,20200315,3.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,129000000000.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,80995.0,3203.0,71.45,71.45,71.9,71.9
4138,China,CHN,20200316,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,81020.0,3216.0,68.28,68.28,68.33,68.33
4139,China,CHN,20200317,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,81063.0,3225.0,68.28,68.28,68.33,68.33
4140,China,CHN,20200318,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,81086.0,3241.0,68.28,68.28,68.33,68.33
4141,China,CHN,20200319,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,81130.0,3249.0,68.28,68.28,68.33,68.33
4142,China,CHN,20200320,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,81229.0,3253.0,68.28,68.28,68.33,68.33
4143,China,CHN,20200321,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,81281.0,3259.0,68.28,68.28,68.33,68.33
4144,China,CHN,20200322,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,81346.0,3265.0,68.28,68.28,68.33,68.33
4145,China,CHN,20200323,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,81484.0,3274.0,68.28,68.28,68.33,68.33
4146,China,CHN,20200324,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,81553.0,3281.0,68.28,68.28,68.33,68.33
4147,China,CHN,20200325,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,81631.0,3285.0,68.28,68.28,68.33,68.33
4148,China,CHN,20200326,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,81733.0,3291.0,71.05,71.05,71.19,71.19
4149,China,CHN,20200327,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,,0.0,352000000000.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,81827.0,3296.0,71.05,71.05,71.19,71.19
4150,China,CHN,20200328,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,2.0,0.0,3.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,81946.0,3299.0,63.11,63.11,61.67,61.67
4151,China,CHN,20200329,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,,3.0,0.0,2.0,0.0,3.0,0.0,,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,82059.0,3304.0,63.11,63.11,61.67,61.67
